EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,Over18,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,outlier,MonthlyIncome_Log,YearsAtCompany_Winsorized,TotalWorkingYears_Rank,NumCompaniesWorked_Robust,IncomePerYearWorked,OverTime_Numeric,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
1167,43,0,1179,2,3,1,4,73,3,4,6069,Y,3,1,80,1,3,8,1,8.9680140012452,10,0.5595238095238095,-0.3333333333333333,784.7,1,2,0.19999999999999996,0.8,1.0,3,1,0.17647058823529413,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1168,34,0,216,1,4,1,2,75,4,4,12278,Y,3,4,80,1,2,0,1,9.182557990963732,15,0.7707482993197279,-0.6666666666666666,607.8125,0,2,1.8,0.0,0.9375,0,1,0.2727272727272727,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1169,32,0,953,5,4,1,2,65,3,2,17674,Y,3,2,80,0,3,0,1,7.908019444632471,7,0.669047619047619,0.0,226.5,0,3,-0.3999999999999999,0.0,0.5833333333333334,0,0,0.21428571428571427,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1170,40,0,580,5,4,1,4,48,2,1,23772,Y,4,3,80,1,2,1,1,9.256842205627603,18,0.8493197278911565,1.0,523.75,1,2,0.3999999999999999,0.05555555555555555,0.9,2,2,0.19047619047619047,2,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
1171,38,0,1490,2,2,1,4,42,3,4,12106,Y,4,3,80,1,3,0,1,7.440146680662688,1,0.03537414965986395,-0.3333333333333333,1702.0,1,2,1.0,0.0,1.0,1,2,0.17391304347826086,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1172,27,0,443,3,3,1,4,50,3,4,16571,Y,3,3,80,3,6,0,1,7.442492722794441,1,0.004081632653061225,-0.3333333333333333,1706.0,0,2,1.0,0.0,0.0,1,0,0.2727272727272727,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1173,31,0,754,26,4,1,1,63,3,4,21075,Y,3,3,80,0,4,0,1,8.633731007664188,10,0.5595238095238095,-0.3333333333333333,561.7,1,2,0.6000000000000001,0.0,1.0,1,2,0.2727272727272727,2,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1174,38,0,1327,2,2,1,4,39,2,4,19682,Y,3,4,80,1,0,7,1,8.565983355585669,8,0.6976190476190476,0.3333333333333333,403.7692307692308,0,3,0.6000000000000001,0.875,0.6153846153846154,0,0,0.16666666666666666,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1175,47,0,1482,5,5,1,4,42,3,3,16375,Y,3,2,80,1,2,1,1,9.814710982145282,3,0.8710884353741497,0.6666666666666666,871.4285714285714,0,3,4.6,0.3333333333333333,0.14285714285714285,1,1,0.2727272727272727,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1176,38,0,1084,29,3,1,4,54,3,4,4185,Y,3,1,80,1,3,1,1,8.742254901886351,7,0.45816326530612245,0.3333333333333333,695.6666666666666,0,1,0.6000000000000001,0.14285714285714285,0.7777777777777778,3,1,0.16666666666666666,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1177,30,0,438,18,3,1,1,75,3,3,23910,Y,3,3,80,0,4,0,1,7.87587915949631,5,0.18537414965986396,-0.3333333333333333,526.4,0,2,0.19999999999999996,0.0,1.0,0,1,0.21428571428571427,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1178,28,0,773,6,3,1,3,39,2,3,22088,Y,3,4,80,1,2,0,1,7.902487437162855,3,0.09829931972789116,-0.3333333333333333,901.0,1,2,0.8,0.0,1.0,1,2,0.21428571428571427,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1179,27,0,798,6,4,1,1,66,2,3,5013,Y,3,3,80,2,5,0,1,7.690743163541872,5,0.2578231292517007,-0.6666666666666666,364.5,0,2,0.4,0.0,0.8333333333333334,0,1,0.25,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1180,46,0,991,1,2,1,4,44,3,1,22957,Y,3,3,80,0,3,5,1,8.138564737261632,7,0.5595238095238095,1.3333333333333333,342.3,0,4,-0.19999999999999996,0.7142857142857143,0.7,2,1,0.25,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1181,40,1,1479,24,3,1,2,100,4,2,17071,Y,3,4,80,0,2,0,-1,9.487593248937424,1,0.889795918367347,0.6666666666666666,599.7272727272727,1,1,4.0,0.0,0.045454545454545456,2,0,0.1875,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
1182,55,0,282,2,2,1,4,58,1,3,6992,Y,3,4,80,1,5,9,1,9.862040362621954,19,0.904421768707483,0.6666666666666666,834.2173913043479,0,3,3.2,0.47368421052631576,0.8260869565217391,1,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1183,26,0,1349,23,3,1,1,90,3,4,3032,Y,4,2,80,2,3,0,1,7.967973179662935,3,0.09829931972789116,-0.3333333333333333,962.0,0,1,0.6,0.0,1.0,2,1,0.18181818181818182,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1184,35,0,636,4,4,1,4,47,2,4,26537,Y,3,2,80,1,2,2,1,7.773594467360194,2,0.07346938775510205,-0.3333333333333333,1188.0,0,4,0.6,1.0,1.0,2,2,0.23076923076923078,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1185,42,0,622,2,4,1,3,81,3,4,5718,Y,3,2,80,2,4,2,1,8.316300249036848,10,0.5595238095238095,-0.3333333333333333,408.9,0,3,1.6,0.2,1.0,2,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1186,40,0,107,10,3,1,2,84,2,2,11591,Y,3,2,80,1,2,1,1,8.832441791585824,5,0.32789115646258504,1.6666666666666667,978.8571428571429,0,4,1.8,0.2,0.7142857142857143,0,1,0.25,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1187,19,0,1181,3,1,1,2,79,3,2,16102,Y,3,4,80,0,3,0,1,7.302496423727326,1,0.03537414965986395,-0.3333333333333333,1483.0,0,3,1.0,0.0,1.0,2,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1188,31,0,697,10,3,1,3,40,3,3,26862,Y,4,3,80,1,2,4,1,9.308555419473137,11,0.6976190476190476,0.6666666666666666,848.5384615384615,0,4,1.6,0.36363636363636365,0.8461538461538461,0,0,0.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
1189,39,1,592,2,3,1,1,54,2,1,17181,Y,4,2,80,0,2,0,1,8.20166019080868,1,0.6404761904761904,0.0,331.45454545454544,1,3,1.0,0.0,0.09090909090909091,1,0,0.17391304347826086,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
1190,31,0,311,20,3,1,2,89,3,3,18624,Y,3,1,80,1,2,0,1,8.342363500380579,10,0.5595238095238095,-0.3333333333333333,419.7,0,3,0.3999999999999999,0.0,1.0,2,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1191,49,0,1490,7,4,1,3,35,3,2,20948,Y,3,2,80,2,3,0,1,9.255982729854884,8,0.9608843537414966,0.3333333333333333,360.8965517241379,0,3,1.6,0.0,0.27586206896551724,0,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1192,20,0,959,1,3,1,4,83,2,2,11757,Y,3,4,80,0,0,0,1,7.950502434808851,1,0.03537414965986395,-0.3333333333333333,2836.0,0,4,1.0,0.0,1.0,2,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1193,32,0,906,7,3,1,4,91,2,3,16985,Y,3,3,80,1,3,4,1,8.609772372709331,13,0.6976190476190476,-0.3333333333333333,421.84615384615387,0,2,0.3999999999999999,0.3076923076923077,1.0,0,1,0.21428571428571427,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1194,36,0,635,10,4,1,2,32,3,4,15318,Y,3,4,80,0,3,9,1,9.208438564686587,10,0.5595238095238095,-0.3333333333333333,998.0,0,2,2.4,0.9,1.0,0,0,0.21428571428571427,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1195,43,0,394,26,2,1,3,92,3,4,19494,Y,3,4,80,2,3,4,-1,9.738612909345894,20,0.9289115646258503,-0.3333333333333333,678.36,1,3,1.6,0.16,1.0,0,2,0.25,1,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1196,26,0,575,1,2,1,1,71,1,4,5288,Y,3,1,80,1,2,2,1,8.381373468273702,2,0.18537414965986396,0.3333333333333333,872.8,0,3,0.6,1.0,0.4,3,2,0.21428571428571427,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1197,27,1,1420,2,1,1,3,85,3,1,16346,Y,3,2,80,1,3,0,1,8.020270472819238,4,0.18537414965986396,-0.6666666666666666,608.2,0,3,0.4,0.0,0.8,1,1,0.2727272727272727,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1198,42,0,1474,5,2,1,2,97,3,3,9260,Y,3,4,80,1,4,2,1,7.646831391430482,2,0.3904761904761905,0.6666666666666666,261.625,0,3,0.6,1.0,0.25,1,2,0.17647058823529413,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1199,34,0,1326,3,3,1,4,81,1,1,15891,Y,3,4,80,0,2,3,1,8.468002947225466,13,0.7445578231292517,0.3333333333333333,317.26666666666665,0,3,0.19999999999999996,0.23076923076923078,0.8666666666666667,3,1,0.16666666666666666,1,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1200,55,1,267,13,4,1,1,85,4,3,9277,Y,3,3,80,0,2,3,1,9.524859098381523,19,0.9180272108843538,1.3333333333333333,570.625,1,1,2.6,0.15789473684210525,0.7916666666666666,0,1,0.17647058823529413,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False
1201,42,0,1265,3,3,1,3,95,4,4,23726,Y,3,2,80,1,1,1,1,8.562548893137034,5,0.7945578231292517,0.0,307.70588235294116,1,1,1.4,0.2,0.29411764705882354,2,1,0.23076923076923078,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1202,50,0,878,1,4,1,2,94,3,3,14255,Y,3,4,80,2,3,0,1,8.814181823188319,6,0.669047619047619,1.6666666666666667,560.6666666666666,0,3,1.4,0.0,0.5,1,2,0.25,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1203,33,0,970,7,3,1,4,30,3,2,13401,Y,3,3,80,1,3,0,1,8.3670677328386,3,0.13401360544217686,-0.6666666666666666,1075.5,0,3,1.6,0.0,0.75,1,2,0.17647058823529413,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1204,30,0,1358,24,1,1,4,67,3,3,13335,Y,4,2,80,1,2,0,1,7.898782356970309,1,0.03537414965986395,-0.3333333333333333,2693.0,0,3,1.0,0.0,1.0,1,1,0.18181818181818182,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1205,35,0,982,1,4,1,4,58,2,3,16340,Y,3,2,80,1,2,1,1,7.7226775164680035,8,0.5595238095238095,1.3333333333333333,225.8,0,3,1.0,0.125,0.8,1,1,0.25,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1206,42,0,647,4,4,1,2,45,3,1,2253,Y,3,4,80,0,3,1,1,8.547916364059079,6,0.45816326530612245,1.6666666666666667,572.7777777777778,0,4,1.2,0.16666666666666666,0.6666666666666666,3,1,0.23076923076923078,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1207,40,0,1469,9,4,1,4,35,3,2,25063,Y,3,4,80,1,2,0,1,8.193676665955241,1,0.09829931972789116,2.0,1205.6666666666667,1,2,0.8,0.0,0.3333333333333333,2,2,0.21428571428571427,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1208,34,0,304,2,3,1,4,60,3,4,18686,Y,4,3,80,0,5,1,1,8.744328763999984,6,0.2578231292517007,-0.3333333333333333,1045.6666666666667,0,3,1.0,0.16666666666666666,1.0,1,1,0.18181818181818182,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1209,50,0,1099,29,4,1,2,88,2,3,9314,Y,3,2,80,1,2,15,-1,9.743729514150925,20,0.9527210884353742,-0.6666666666666666,608.7857142857143,0,3,2.0,0.5555555555555556,0.9642857142857143,1,1,0.2,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1210,45,0,1316,29,3,1,3,83,3,4,9752,Y,3,2,80,0,2,0,1,8.146998697389993,6,0.45816326530612245,1.0,383.55555555555554,0,2,0.0,0.0,0.6666666666666666,2,1,0.23076923076923078,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1211,21,1,156,12,3,1,3,90,4,2,25422,Y,3,4,80,0,0,0,1,7.907283609426348,1,0.03537414965986395,-0.3333333333333333,2716.0,0,3,1.0,0.0,1.0,2,1,0.2,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1212,37,0,1017,1,2,1,3,83,2,1,18697,Y,3,1,80,1,2,0,1,8.27410200229233,3,0.7945578231292517,0.0,230.58823529411765,0,2,0.8,0.0,0.17647058823529413,0,1,0.21428571428571427,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1213,33,0,508,10,3,1,2,46,2,4,4317,Y,3,3,80,0,6,0,1,8.451694209183541,7,0.45816326530612245,0.3333333333333333,520.2222222222222,0,2,0.6000000000000001,0.0,0.7777777777777778,1,2,0.21428571428571427,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1214,31,0,1276,2,1,1,4,59,1,4,17536,Y,3,3,80,3,4,0,1,7.029972911706386,1,0.03537414965986395,-0.3333333333333333,1129.0,1,2,1.0,0.0,1.0,1,1,0.2727272727272727,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1215,29,0,459,24,2,1,4,73,2,4,14753,Y,4,2,80,0,3,1,1,7.799753318287247,1,0.03537414965986395,-0.3333333333333333,2439.0,1,1,1.0,1.0,1.0,2,2,0.16666666666666666,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1216,47,0,202,2,2,1,3,33,3,4,12982,Y,3,3,80,1,3,3,-1,9.726332625693532,20,0.9384353741496598,-0.3333333333333333,644.3076923076923,1,1,1.2000000000000002,0.11538461538461539,1.0,1,1,0.2727272727272727,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1217,30,1,448,12,4,1,2,74,2,1,14470,Y,3,3,80,1,2,0,1,7.617759576608505,1,0.03537414965986395,-0.3333333333333333,2033.0,0,4,1.0,0.0,1.0,2,2,0.16666666666666666,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1218,27,0,608,1,2,1,3,68,3,1,6009,Y,3,4,80,0,3,0,1,8.910990494656719,9,0.45816326530612245,-0.3333333333333333,823.5555555555555,0,3,1.6,0.0,1.0,3,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1219,54,0,431,7,4,1,4,68,3,4,15696,Y,3,2,80,1,2,1,1,8.832733591996416,7,0.7204081632653061,0.6666666666666666,489.57142857142856,0,2,1.8,0.14285714285714285,0.5,2,1,0.2,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1220,50,0,881,2,4,1,1,98,3,1,4544,Y,3,4,80,1,3,14,-1,9.793951665467821,20,0.972108843537415,-0.3333333333333333,578.1935483870968,0,3,2.8,0.45161290322580644,1.0,3,0,0.2727272727272727,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1221,29,1,805,1,2,1,2,36,2,1,6689,Y,3,4,80,1,1,0,1,7.749322464660356,1,0.03537414965986395,-0.3333333333333333,2319.0,1,2,1.0,0.0,1.0,3,1,0.2727272727272727,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1222,36,0,329,16,4,1,3,98,2,1,13494,Y,3,1,80,2,3,0,1,8.639056779173078,3,0.6404761904761904,0.6666666666666666,513.3636363636364,0,2,1.6,0.0,0.2727272727272727,0,1,0.23076923076923078,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1223,45,0,1339,7,3,1,2,59,3,1,18787,Y,3,3,80,1,2,0,1,9.182455168486648,1,0.9289115646258503,0.0,388.96,0,3,3.0,0.0,0.04,2,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1224,50,1,562,8,2,1,2,50,3,3,23452,Y,3,1,80,1,4,1,1,8.824236617346639,4,0.8149659863945579,0.3333333333333333,377.55555555555554,1,2,1.4,0.25,0.2222222222222222,2,2,0.21428571428571427,2,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1225,39,0,105,9,3,1,4,87,3,4,15302,Y,3,3,80,0,3,1,1,9.874676470682008,6,0.8710884353741497,0.0,925.2857142857143,0,2,5.0,0.16666666666666666,0.2857142857142857,1,0,0.23076923076923078,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1226,27,0,954,9,3,1,4,44,3,4,5099,Y,3,1,80,0,5,0,1,8.32020459757888,7,0.32789115646258504,-0.3333333333333333,586.4285714285714,0,3,0.6000000000000001,0.0,1.0,3,1,0.21428571428571427,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1227,33,0,827,1,4,1,3,84,4,2,20161,Y,3,1,80,1,2,1,1,8.610501368549889,6,0.2578231292517007,-0.3333333333333333,914.6666666666666,1,2,1.0,0.16666666666666666,1.0,1,2,0.23076923076923078,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1228,46,0,150,2,4,1,4,60,3,4,17433,Y,3,3,80,1,3,1,1,8.906528917594517,6,0.669047619047619,0.0,614.9166666666666,0,2,1.4,0.16666666666666666,0.5,1,1,0.2727272727272727,0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1229,27,0,1297,5,2,1,4,53,3,4,19826,Y,3,3,80,0,3,0,1,7.77485576666552,5,0.2578231292517007,-0.6666666666666666,396.5,1,1,0.19999999999999996,0.0,0.8333333333333334,1,2,0.21428571428571427,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1230,55,0,478,2,3,1,3,60,2,1,19805,Y,3,2,80,3,2,0,-1,9.854244785957677,1,0.9877551020408163,2.0,559.9411764705883,0,3,5.0,0.0,0.029411764705882353,1,1,0.25,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1231,54,0,397,19,4,1,3,88,3,2,6729,Y,3,3,80,1,1,7,1,9.280425979542871,9,0.7707482993197279,0.0,670.3125,0,4,1.6,0.7777777777777778,0.5625,1,1,0.2,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1232,47,0,249,2,2,1,3,35,3,4,17783,Y,4,1,80,1,2,7,1,8.420241665339788,7,0.3904761904761905,-0.6666666666666666,567.125,1,2,0.8,1.0,0.875,3,1,0.18181818181818182,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
1233,33,0,1216,8,4,1,3,39,3,3,20431,Y,3,4,80,0,3,1,1,8.868554040531201,5,0.2578231292517007,-0.6666666666666666,1184.0,0,3,2.0,0.2,0.8333333333333334,1,1,0.25,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1234,35,0,607,9,3,1,4,66,2,3,23457,Y,4,2,80,1,2,5,1,9.276689752517717,17,0.7945578231292517,-0.3333333333333333,628.5294117647059,1,2,0.20000000000000018,0.29411764705882354,1.0,1,1,0.2,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False
1235,39,0,439,9,3,1,3,70,3,2,8770,Y,3,3,80,0,2,0,1,8.82217476094608,5,0.45816326530612245,2.3333333333333335,753.5555555555555,0,2,1.2,0.0,0.5555555555555556,1,0,0.2,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1236,38,0,688,23,4,1,4,82,3,4,18899,Y,3,2,80,1,2,1,1,8.656259239539235,2,0.5595238095238095,2.3333333333333335,574.5,0,3,1.6,0.5,0.2,2,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1237,55,0,685,26,5,1,3,60,2,4,23037,Y,4,3,80,1,3,2,-1,9.882621359854744,20,0.9935374149659864,-0.3333333333333333,544.0555555555555,0,3,3.8,0.05555555555555555,1.0,1,1,0.19047619047619047,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1238,54,0,1082,2,4,1,3,41,2,3,8392,Y,3,2,80,1,4,7,1,9.276783328524896,9,0.6976190476190476,1.3333333333333333,822.0,0,3,2.2,0.7777777777777778,0.6923076923076923,1,1,0.2727272727272727,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1239,37,0,1305,10,4,1,3,49,3,2,21123,Y,3,4,80,0,2,0,1,8.342363500380579,1,0.8149659863945579,0.0,233.16666666666666,1,1,2.0,0.0,0.05555555555555555,2,1,0.25,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
1240,20,0,805,3,3,1,1,87,2,3,12828,Y,3,1,80,0,2,1,1,8.017637159908478,2,0.07346938775510205,-0.3333333333333333,1516.5,0,2,0.6,0.5,1.0,2,1,0.25,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1241,40,0,720,16,4,1,1,51,2,3,11983,Y,3,4,80,0,6,0,1,8.536014945656826,1,0.5595238095238095,1.3333333333333333,509.4,0,3,2.0,0.0,0.1,1,2,0.21428571428571427,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1242,51,0,237,9,3,1,4,83,3,2,19196,Y,4,1,80,1,5,11,-1,9.895858525371636,20,0.972108843537415,0.6666666666666666,640.2258064516129,1,1,3.0,0.3793103448275862,0.9354838709677419,1,2,0.16666666666666666,2,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1243,34,1,658,7,3,1,1,66,1,3,22887,Y,4,4,80,0,3,0,1,8.711937268208748,9,0.45816326530612245,-0.3333333333333333,674.8888888888889,1,2,0.6000000000000001,0.0,1.0,1,2,0.16666666666666666,2,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1244,34,0,401,1,3,1,4,86,2,2,3708,Y,3,1,80,1,2,0,1,8.100161446936607,5,0.32789115646258504,1.0,470.57142857142856,0,2,0.19999999999999996,0.0,0.7142857142857143,1,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1245,42,0,319,24,3,1,4,56,3,1,6950,Y,4,4,80,1,5,5,1,8.91018077801329,10,0.5595238095238095,-0.3333333333333333,740.6,1,1,1.2,0.5,1.0,3,1,0.19047619047619047,2,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1246,35,0,1180,2,2,1,2,90,3,4,24442,Y,3,3,80,1,6,1,1,8.659213451436667,7,0.7445578231292517,0.0,384.1333333333333,0,3,0.6000000000000001,0.14285714285714285,0.4666666666666667,1,0,0.21428571428571427,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
