EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Original,MonthlyIncome_Log,YearsAtCompany_Original,YearsAtCompany_Winsorized,YearsSinceLastPromotion_Original,TotalWorkingYears_Original,TotalWorkingYears_Rank,NumCompaniesWorked_Original,NumCompaniesWorked_Robust,IncomePerYearWorked,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
1121,48,0,1221,7,3,3,96,3,2,1,5486,24795,4,11,3,1,3,15,3,3,2,2,2,2,5486,8.610136937058975,2,2,2,15,0.7445578231292517,4,0.6666666666666666,365.73333333333335,3,1.6,1.0,0.13333333333333333,0,1,0.2727272727272727,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1122,39,0,1253,10,1,3,65,3,3,3,13464,7914,7,21,4,3,0,9,3,3,4,3,2,2,13464,9.5078490052457,4,4,2,9,0.45816326530612245,7,1.6666666666666667,1496.0,3,2.4,0.5,0.4444444444444444,0,1,0.19047619047619047,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1123,44,0,986,8,4,1,62,4,1,4,2818,5044,2,24,4,3,1,10,2,2,3,2,0,2,2818,7.9441374911141125,3,3,0,10,0.5595238095238095,2,0.0,281.8,1,0.6,0.0,0.3,1,1,0.16666666666666666,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1124,31,0,182,8,5,1,93,3,4,2,16422,8847,3,11,3,3,0,9,3,4,3,2,1,0,16422,9.70643807033756,3,3,1,9,0.45816326530612245,3,0.3333333333333333,1824.6666666666667,4,3.6,0.3333333333333333,0.3333333333333333,1,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1125,33,0,1111,5,1,2,61,3,2,4,9998,19293,6,13,3,1,0,8,2,4,5,4,1,2,9998,9.21024036697585,5,5,1,8,0.3904761904761905,6,1.3333333333333333,1249.75,4,1.2,0.2,0.625,3,2,0.23076923076923078,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1126,30,0,641,25,2,4,85,3,2,3,4736,6069,7,12,3,2,1,4,2,4,2,2,2,2,4736,8.463159302923751,2,2,2,4,0.13401360544217686,7,1.6666666666666667,1184.0,3,1.6,1.0,0.5,1,0,0.25,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
1127,37,0,446,1,4,2,65,3,2,2,6447,15701,6,12,3,2,1,8,2,2,6,5,4,3,6447,8.771525284186465,6,6,4,8,0.3904761904761905,6,1.3333333333333333,805.875,2,1.0,0.6666666666666666,0.75,0,1,0.25,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1128,29,0,665,15,3,3,60,3,1,4,2340,22673,1,19,3,1,0,6,1,3,6,5,1,5,2340,7.75833346749091,6,6,1,6,0.2578231292517007,1,-0.3333333333333333,390.0,3,0.0,0.16666666666666666,1.0,3,1,0.15789473684210525,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1129,32,0,1200,1,4,4,62,3,2,1,4087,25174,4,14,3,2,1,9,3,2,6,5,1,2,4087,8.31581113188354,6,6,1,9,0.45816326530612245,4,0.6666666666666666,454.1111111111111,2,1.0,0.16666666666666666,0.6666666666666666,1,0,0.21428571428571427,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1130,24,1,1287,7,3,1,55,3,1,3,2886,14168,1,16,3,4,1,6,4,3,6,3,1,2,2886,7.967973179662935,6,6,1,6,0.2578231292517007,1,-0.3333333333333333,481.0,2,0.4,0.16666666666666666,1.0,1,2,0.1875,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1131,51,0,632,21,4,3,71,3,2,4,5441,8423,0,22,4,4,0,11,2,1,10,7,1,0,5441,8.601901919343192,10,10,1,11,0.6404761904761904,0,-0.6666666666666666,494.6363636363636,0,0.6000000000000001,0.1,0.9090909090909091,0,1,0.18181818181818182,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
1132,45,0,1457,7,3,1,83,3,1,3,4477,20100,4,19,3,3,1,7,2,2,3,2,0,2,4477,8.4069317971587,3,3,0,7,0.32789115646258504,4,0.6666666666666666,639.5714285714286,1,0.6,0.0,0.42857142857142855,0,1,0.15789473684210525,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
1133,35,0,185,23,4,2,91,1,1,3,2705,9696,0,16,3,2,1,6,2,4,5,4,0,3,2705,7.903226808730733,5,5,0,6,0.2578231292517007,0,-0.6666666666666666,450.8333333333333,4,0.19999999999999996,0.0,0.8333333333333334,1,1,0.1875,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1134,36,0,1383,10,3,4,90,3,3,1,8321,25949,7,13,3,4,1,15,1,3,12,8,5,7,8321,9.026657889542886,12,12,5,15,0.7445578231292517,7,1.6666666666666667,554.7333333333333,2,1.4,0.4166666666666667,0.8,3,1,0.23076923076923078,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
1135,44,1,621,15,3,1,73,3,3,4,7978,14075,1,11,3,4,1,10,2,3,10,7,0,5,7978,8.984568369308281,10,10,0,10,0.5595238095238095,1,-0.3333333333333333,797.8,3,1.6,0.0,1.0,0,1,0.2727272727272727,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1136,40,0,791,2,2,3,38,4,2,2,4244,9931,1,24,4,4,1,8,2,3,8,7,3,7,4244,8.353497098745448,8,8,3,8,0.3904761904761905,1,-0.3333333333333333,530.5,3,0.6000000000000001,0.375,1.0,2,2,0.16666666666666666,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1137,34,0,1397,1,5,2,42,3,1,4,2691,7660,1,12,3,4,1,10,4,2,10,9,8,8,2691,7.898039690764619,10,10,8,10,0.5595238095238095,1,-0.3333333333333333,269.1,2,-0.8,0.8,1.0,0,1,0.25,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1138,56,0,1255,1,2,1,90,3,1,1,2066,10494,2,22,4,4,1,5,3,4,3,2,1,0,2066,7.633853559681768,3,3,1,5,0.18537414965986396,2,0.0,413.2,4,0.6,0.3333333333333333,0.6,3,1,0.18181818181818182,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1139,40,0,1329,7,3,1,73,3,1,1,2166,3339,3,14,3,2,0,10,3,1,4,2,0,3,2166,7.681099001536359,4,4,0,10,0.5595238095238095,3,0.3333333333333333,216.6,0,0.6,0.0,0.4,1,1,0.21428571428571427,4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1140,33,0,924,2,3,3,78,3,1,4,2496,6670,4,11,3,4,0,7,3,3,1,1,0,0,2496,7.822845290279774,1,1,0,7,0.32789115646258504,4,0.6666666666666666,356.57142857142856,3,0.8,0.0,0.14285714285714285,0,1,0.2727272727272727,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1141,55,0,177,8,1,4,37,2,4,2,13577,25592,1,15,3,4,1,34,3,3,33,9,15,0,13577,9.516206114861593,33,20,15,34,0.9877551020408163,1,-0.3333333333333333,399.3235294117647,2,2.2,0.45454545454545453,0.9705882352941176,2,0,0.2,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1142,46,0,406,3,1,1,52,3,4,3,17465,15596,3,12,3,4,1,23,3,3,12,9,4,9,17465,9.768011412973678,12,12,4,23,0.904421768707483,3,0.3333333333333333,759.3478260869565,3,2.2,0.3333333333333333,0.5217391304347826,1,1,0.25,1,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1143,27,0,210,1,1,3,73,3,2,2,6349,22107,0,13,3,4,1,6,0,3,5,4,1,4,6349,8.756210091886738,5,5,1,6,0.2578231292517007,0,-0.6666666666666666,1058.1666666666667,2,1.2,0.2,0.8333333333333334,2,0,0.23076923076923078,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1144,45,0,364,25,3,2,83,3,5,2,18061,13035,3,22,4,3,0,22,4,3,0,0,0,0,18061,9.801565562810744,0,1,0,22,0.889795918367347,3,0.3333333333333333,820.9545454545455,3,5.0,0.0,0.0,1,2,0.18181818181818182,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1145,55,0,1136,1,4,2,81,4,4,4,14732,12414,2,13,3,4,2,31,4,4,7,7,0,0,14732,9.597845154707354,7,7,0,31,0.972108843537415,2,0.0,475.2258064516129,4,2.6,0.0,0.22580645161290322,0,1,0.23076923076923078,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1146,27,0,1291,11,3,3,98,4,1,4,2534,6527,8,14,3,2,1,5,4,3,1,0,0,0,2534,7.837948916025283,1,1,0,5,0.18537414965986396,8,2.0,506.8,3,1.0,0.0,0.2,2,1,0.21428571428571427,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1147,34,0,735,3,1,4,75,2,2,4,8103,16495,3,12,3,3,0,9,3,2,4,2,0,1,8103,9.000113045928519,4,4,0,9,0.45816326530612245,3,0.3333333333333333,900.3333333333334,1,1.6,0.0,0.4444444444444444,1,1,0.25,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1148,28,0,760,2,4,2,81,3,2,2,4779,3698,1,20,4,1,0,8,2,3,8,7,7,5,4779,8.472195825485501,8,8,7,8,0.3904761904761905,1,-0.3333333333333333,597.375,2,0.6000000000000001,0.875,1.0,1,1,0.2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
1149,42,0,462,14,2,3,68,2,2,3,6244,7824,7,17,3,1,0,10,6,3,5,4,0,3,6244,8.739536422559677,5,5,0,10,0.5595238095238095,7,1.6666666666666667,624.4,3,1.2,0.0,0.5,2,1,0.17647058823529413,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1150,54,0,155,9,2,1,67,3,2,3,2897,22474,3,11,3,3,2,9,6,2,4,3,2,3,2897,7.971776122880628,4,4,2,9,0.45816326530612245,3,0.3333333333333333,321.8888888888889,2,1.4,0.5,0.4444444444444444,0,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1151,29,1,992,1,3,3,85,3,1,3,2058,19757,0,14,3,4,0,7,1,2,6,2,1,5,2058,7.629975707027789,6,6,1,7,0.32789115646258504,0,-0.6666666666666666,294.0,2,0.6,0.16666666666666666,0.8571428571428571,1,1,0.21428571428571427,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1152,32,0,238,5,2,1,47,4,1,3,2432,15318,3,14,3,1,0,8,2,3,4,1,0,3,2432,7.796880342783522,4,4,0,8,0.3904761904761905,3,0.3333333333333333,304.0,2,0.8,0.0,0.5,2,2,0.21428571428571427,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1153,29,0,942,15,1,2,69,1,1,4,2168,26933,0,18,3,1,1,6,2,2,5,4,1,3,2168,7.682021510826875,5,5,1,6,0.2578231292517007,0,-0.6666666666666666,361.3333333333333,1,0.19999999999999996,0.2,0.8333333333333334,3,1,0.16666666666666666,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
1154,47,0,703,14,4,4,42,3,2,1,4960,11825,2,12,3,4,0,20,2,3,7,7,1,7,4960,8.509362612301048,7,7,1,20,0.8493197278911565,2,0.0,248.0,3,0.6000000000000001,0.14285714285714285,0.35,3,1,0.25,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1155,32,0,116,13,3,3,77,2,1,2,2743,7331,1,20,4,3,1,2,2,3,2,2,2,2,2743,7.917171988845776,2,2,2,2,0.07346938775510205,1,-0.3333333333333333,1371.5,3,0.6,1.0,1.0,1,2,0.2,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1156,24,1,1448,1,1,1,62,3,1,2,3202,21972,1,16,3,2,0,6,4,3,5,3,1,4,3202,8.071843149609158,5,5,1,6,0.2578231292517007,1,-0.3333333333333333,533.6666666666666,2,0.4,0.2,0.8333333333333334,0,1,0.1875,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False
1157,34,0,404,2,4,3,98,3,2,4,6687,6163,1,11,3,4,0,14,2,4,14,11,4,11,6687,8.808070154764538,14,14,4,14,0.7204081632653061,1,-0.3333333333333333,477.64285714285717,4,-0.20000000000000018,0.2857142857142857,1.0,0,1,0.2727272727272727,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1158,37,0,799,1,3,2,59,3,3,4,7491,23848,4,17,3,4,0,12,3,4,6,5,1,2,7491,8.921591063563978,6,6,1,12,0.669047619047619,4,0.6666666666666666,624.25,4,2.0,0.16666666666666666,0.5,0,1,0.17647058823529413,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1159,32,0,976,26,4,3,100,3,2,4,4465,12069,0,18,3,1,0,4,2,3,3,2,2,2,4465,8.404248432400102,3,3,2,4,0.13401360544217686,0,-0.6666666666666666,1116.25,3,1.6,0.6666666666666666,0.75,3,0,0.16666666666666666,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1160,27,0,1130,8,4,2,56,3,2,2,6214,3415,1,18,3,1,1,8,3,3,8,7,0,7,6214,8.734721003944811,8,8,0,8,0.3904761904761905,1,-0.3333333333333333,776.75,3,0.6000000000000001,0.0,1.0,1,1,0.16666666666666666,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1161,35,0,992,1,3,4,68,2,1,1,2450,21731,1,19,3,2,0,3,3,3,3,0,1,2,2450,7.804251383528112,3,3,1,3,0.09829931972789116,1,-0.3333333333333333,816.6666666666666,3,1.0,0.3333333333333333,1.0,1,1,0.15789473684210525,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1162,42,0,269,2,3,4,56,2,1,1,2593,8007,0,11,3,3,1,10,4,3,9,6,7,8,2593,7.860956364876389,9,9,7,10,0.5595238095238095,0,-0.6666666666666666,259.3,2,-0.19999999999999996,0.7777777777777778,0.9,2,1,0.2727272727272727,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1163,32,0,495,10,3,3,64,3,3,4,11244,21072,2,25,4,2,0,10,5,4,5,2,0,0,11244,9.327678864393416,5,5,0,10,0.5595238095238095,2,0.0,1124.4,4,2.6,0.0,0.5,2,1,0.16,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1164,38,0,243,7,4,4,46,2,2,4,4028,7791,0,20,4,1,0,8,2,3,7,7,0,5,4028,8.301273485191347,7,7,0,8,0.3904761904761905,0,-0.6666666666666666,503.5,3,0.6000000000000001,0.0,0.875,3,1,0.2,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1165,35,0,1224,7,4,3,55,3,2,4,5204,13586,1,11,3,4,0,10,2,3,10,8,0,9,5204,8.557374981049069,10,10,0,10,0.5595238095238095,1,-0.3333333333333333,520.4,2,0.3999999999999999,0.0,1.0,0,1,0.2727272727272727,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1166,49,0,1091,1,2,3,90,2,4,3,13964,17810,7,12,3,4,0,25,2,3,7,1,0,7,13964,9.544309478379278,7,7,0,25,0.9289115646258503,7,1.6666666666666667,558.56,2,3.8,0.0,0.28,1,1,0.25,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1167,43,0,1179,2,3,4,73,3,2,4,7847,6069,1,17,3,1,1,10,3,3,10,9,8,8,7847,8.9680140012452,10,10,8,10,0.5595238095238095,1,-0.3333333333333333,784.7,2,0.19999999999999996,0.8,1.0,3,1,0.17647058823529413,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1168,34,0,216,1,4,2,75,4,2,4,9725,12278,0,11,3,4,1,16,2,2,15,1,0,9,9725,9.182557990963732,15,15,0,16,0.7707482993197279,0,-0.6666666666666666,607.8125,2,1.8,0.0,0.9375,0,1,0.2727272727272727,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1169,32,0,953,5,4,2,65,3,1,2,2718,17674,2,14,3,2,0,12,3,3,7,7,0,7,2718,7.908019444632471,7,7,0,12,0.669047619047619,2,0.0,226.5,3,-0.3999999999999999,0.0,0.5833333333333334,0,0,0.21428571428571427,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1170,40,0,580,5,4,4,48,2,3,1,10475,23772,5,21,4,3,1,20,2,3,18,13,1,12,10475,9.256842205627603,18,18,1,20,0.8493197278911565,5,1.0,523.75,2,0.3999999999999999,0.05555555555555555,0.9,2,2,0.19047619047619047,2,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
1171,38,0,1490,2,2,4,42,3,1,4,1702,12106,1,23,4,3,1,1,3,3,1,0,0,0,1702,7.440146680662688,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,1702.0,2,1.0,0.0,1.0,1,2,0.17391304347826086,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1172,27,0,443,3,3,4,50,3,1,4,1706,16571,1,11,3,3,3,0,6,2,0,0,0,0,1706,7.442492722794441,0,1,0,0,0.004081632653061225,1,-0.3333333333333333,1706.0,2,1.0,0.0,0.0,1,0,0.2727272727272727,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1173,31,0,754,26,4,1,63,3,2,4,5617,21075,1,11,3,3,0,10,4,3,10,7,0,8,5617,8.633731007664188,10,10,0,10,0.5595238095238095,1,-0.3333333333333333,561.7,2,0.6000000000000001,0.0,1.0,1,2,0.2727272727272727,2,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1174,38,0,1327,2,2,4,39,2,2,4,5249,19682,3,18,3,4,1,13,0,3,8,7,7,5,5249,8.565983355585669,8,8,7,13,0.6976190476190476,3,0.3333333333333333,403.7692307692308,3,0.6000000000000001,0.875,0.6153846153846154,0,0,0.16666666666666666,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1175,47,0,1482,5,5,4,42,3,5,3,18300,16375,4,11,3,2,1,21,2,3,3,2,1,1,18300,9.814710982145282,3,3,1,21,0.8710884353741497,4,0.6666666666666666,871.4285714285714,3,4.6,0.3333333333333333,0.14285714285714285,1,1,0.2727272727272727,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1176,38,0,1084,29,3,4,54,3,2,4,6261,4185,3,18,3,1,1,9,3,1,7,7,1,7,6261,8.742254901886351,7,7,1,9,0.45816326530612245,3,0.3333333333333333,695.6666666666666,1,0.6000000000000001,0.14285714285714285,0.7777777777777778,3,1,0.16666666666666666,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1177,30,0,438,18,3,1,75,3,1,3,2632,23910,1,14,3,3,0,5,4,2,5,4,0,4,2632,7.87587915949631,5,5,0,5,0.18537414965986396,1,-0.3333333333333333,526.4,2,0.19999999999999996,0.0,1.0,0,1,0.21428571428571427,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1178,28,0,773,6,3,3,39,2,1,3,2703,22088,1,14,3,4,1,3,2,3,3,1,0,2,2703,7.902487437162855,3,3,0,3,0.09829931972789116,1,-0.3333333333333333,901.0,2,0.8,0.0,1.0,1,2,0.21428571428571427,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1179,27,0,798,6,4,1,66,2,1,3,2187,5013,0,12,3,3,2,6,5,2,5,3,0,3,2187,7.690743163541872,5,5,0,6,0.2578231292517007,0,-0.6666666666666666,364.5,2,0.4,0.0,0.8333333333333334,0,1,0.25,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1180,46,0,991,1,2,4,44,3,1,1,3423,22957,6,12,3,3,0,10,3,4,7,6,5,7,3423,8.138564737261632,7,7,5,10,0.5595238095238095,6,1.3333333333333333,342.3,4,-0.19999999999999996,0.7142857142857143,0.7,2,1,0.25,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1181,40,1,1479,24,3,2,100,4,4,2,13194,17071,4,16,3,4,0,22,2,2,1,0,0,0,13194,9.487593248937424,1,1,0,22,0.889795918367347,4,0.6666666666666666,599.7272727272727,1,4.0,0.0,0.045454545454545456,2,0,0.1875,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
1182,55,0,282,2,2,4,58,1,5,3,19187,6992,4,14,3,4,1,23,5,3,19,9,9,11,19187,9.862040362621954,19,19,9,23,0.904421768707483,4,0.6666666666666666,834.2173913043479,3,3.2,0.47368421052631576,0.8260869565217391,1,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1183,26,0,1349,23,3,1,90,3,1,4,2886,3032,1,22,4,2,2,3,3,1,3,2,0,2,2886,7.967973179662935,3,3,0,3,0.09829931972789116,1,-0.3333333333333333,962.0,1,0.6,0.0,1.0,2,1,0.18181818181818182,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1184,35,0,636,4,4,4,47,2,1,4,2376,26537,1,13,3,2,1,2,2,4,2,2,2,2,2376,7.773594467360194,2,2,2,2,0.07346938775510205,1,-0.3333333333333333,1188.0,4,0.6,1.0,1.0,2,2,0.23076923076923078,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1185,42,0,622,2,4,3,81,3,2,4,4089,5718,1,13,3,2,2,10,4,3,10,2,2,2,4089,8.316300249036848,10,10,2,10,0.5595238095238095,1,-0.3333333333333333,408.9,3,1.6,0.2,1.0,2,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1186,40,0,107,10,3,2,84,2,2,2,6852,11591,7,12,3,2,1,7,2,4,5,1,1,3,6852,8.832441791585824,5,5,1,7,0.32789115646258504,7,1.6666666666666667,978.8571428571429,4,1.8,0.2,0.7142857142857143,0,1,0.25,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1187,19,0,1181,3,1,2,79,3,1,2,1483,16102,1,14,3,4,0,1,3,3,1,0,0,0,1483,7.302496423727326,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,1483.0,3,1.0,0.0,1.0,2,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1188,31,0,697,10,3,3,40,3,3,3,11031,26862,4,20,4,3,1,13,2,4,11,7,4,8,11031,9.308555419473137,11,11,4,13,0.6976190476190476,4,0.6666666666666666,848.5384615384615,4,1.6,0.36363636363636365,0.8461538461538461,0,0,0.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
1189,39,1,592,2,3,1,54,2,1,1,3646,17181,2,23,4,2,0,11,2,4,1,0,0,0,3646,8.20166019080868,1,1,0,11,0.6404761904761904,2,0.0,331.45454545454544,3,1.0,0.0,0.09090909090909091,1,0,0.17391304347826086,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
1190,31,0,311,20,3,2,89,3,2,3,4197,18624,1,11,3,1,1,10,2,3,10,8,0,2,4197,8.342363500380579,10,10,0,10,0.5595238095238095,1,-0.3333333333333333,419.7,3,0.3999999999999999,0.0,1.0,2,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1191,49,0,1490,7,4,3,35,3,3,2,10466,20948,3,14,3,2,2,29,3,3,8,7,0,7,10466,9.255982729854884,8,8,0,29,0.9608843537414966,3,0.3333333333333333,360.8965517241379,3,1.6,0.0,0.27586206896551724,0,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
